00OW               20241122                                                                                   
0601OWH2Y       20250101001445100000005000 0200000030001089   
0601OWH2Y       20250101001450100000005000 0200000030001091   
0601OWH2Y       20250101001455100000005000 0200000030001095   
0601OWH2Y       20250101001460100000005000 0200000030001097   
0601OWH2Y       20250101001465100000005000 0200000030001100   
0601OWH2Y       20250101001470100000005000 0200000030001104   
0601OWH2Y       20250101001475100000005000 0200000030001106   
0601OWH2Y       20250101001480100000005000 0200000030001109   
0601OWH2Y       20250101001485100000005000 0200000030001113   
0601OWH2Y       20250101001490100000005000 0200000030001115   
0601OWH2Y       20250101001495100000005000 0200000030001118   
0601OWH2Y       20250101001500100000500000 0200000030001278   
0601OWH2Y       20250101002000100000500000 0200000030001544   
0601OWH2Y       20250101002500100000500000 0200000030001714   
0601OWH2Y       20250101003000100000500000 0200000030001832   
0601OWH2Y       20250101003500100000500000 0200000030001918   
0601OWH2Y       20250101004000100000500000 0200000030001984   
0601OWH2Y       20250101004500100000500000 0200000030002036   
0601OWH2Y       20250101005000100000500000 0200000030002078   
0601OWH2Y       20250101005500100000500000 0200000030002113   
0601OWH2Y       20250101006000100000500000 0200000030002142   
0601OWH2Y       20250101006500100000500000 0200000030002167   
0601OWH2Y       20250101007000100000500000 0200000030002188   
0601OWH2Y       20250101007500100000500000 0200000030002207   
0601OWH2Y       20250101008000100000500000 0200000030002224   
0601OWH2Y       20250101008500100000500000 0200000030002238   
0601OWH2Y       20250101009000100000500000 0200000030002249   
0601OWH2Y       20250101009500100000500000 0200000030002254   
0601OWH3Y       20250101000000100000040000 0300000030000000   
0601OWH3Y       20250101000040100000005000 0300000030000071   
0601OWH3Y       20250101000045100000005000 0300000030000063   
0601OWH3Y       20250101000050100000005000 0300000030000057   
0601OWH3Y       20250101000055100000005000 0300000030000052   
0601OWH3Y       20250101000060100000005000 0300000030000048   
0601OWH3Y       20250101000065100000005000 0300000030000044   
0601OWH3Y       20250101000070100000005000 0300000030000041   
0601OWH3Y       20250101000075100000005000 0300000030000039   
0601OWH3Y       20250101000080100000005000 0300000030000036   
0601OWH3Y       20250101000085100000005000 0300000030000034   
0601OWH3Y       20250101000090100000005000 0300000030000032   
0601OWH3Y       20250101000095100000005000 0300000030000031   
0601OWH3Y       20250101000100100000005000 0300000030000029   
0601OWH3Y       20250101000105100000005000 0300000030000028   
0601OWH3Y       20250101000110100000005000 0300000030000027   
0601OWH3Y       20250101000115100000005000 0300000030000026   
0601OWH3Y       20250101000120100000005000 0300000030000024   
0601OWH3Y       20250101000125100000005000 0300000030000024   
0601OWH3Y       20250101000130100000005000 0300000030000023   
0601OWH3Y       20250101000135100000005000 0300000030000022   
0601OWH3Y       20250101000140100000005000 0300000030000021   
0601OWH3Y       20250101000145100000005000 0300000030000020   
0601OWH3Y       20250101000150100000005000 0300000030000020   
0601OWH3Y       20250101000155100000005000 0300000030000019   
0601OWH3Y       20250101000160100000005000 0300000030000018   
0601OWH3Y       20250101000165100000005000 0300000030000018   
0601OWH3Y       20250101000170100000005000 0300000030000017   
0601OWH3Y       20250101000175100000005000 0300000030000017   
0601OWH3Y       20250101000180100000005000 0300000030000016   
0601OWH3Y       20250101000185100000005000 0300000030000016   
0601OWH3Y       20250101000190100000005000 0300000030000016   
0601OWH3Y       20250101000195100000005000 0300000030000015   
0601OWH3Y       20250101000200100000005000 0300000030000015   
0601OWH3Y       20250101000205100000005000 0300000030000014   
0601OWH3Y       20250101000210100000005000 0300000030000014   
0601OWH3Y       20250101000215100000005000 0300000030000014   
0601OWH3Y       20250101000220100000005000 0300000030000013   
0601OWH3Y       20250101000225100000005000 0300000030000013   
0601OWH3Y       20250101000230100000005000 0300000030000013   
0601OWH3Y       20250101000235100000005000 0300000030000013   
0601OWH3Y       20250101000240100000005000 0300000030000012   
0601OWH3Y       20250101000245100000005000 0300000030000012   
0601OWH3Y       20250101000250100000005000 0300000030000012   
0601OWH3Y       20250101000255100000005000 0300000030000012   
0601OWH3Y       20250101000260100000005000 0300000030000011   
0601OWH3Y       20250101000265100000005000 0300000030000011   
0601OWH3Y       20250101000270100000005000 0300000030000011   
0601OWH3Y       20250101000275100000005000 0300000030000011   
0601OWH3Y       20250101000280100000005000 0300000030000011   
0601OWH3Y       20250101000285100000005000 0300000030000010   
0601OWH3Y       20250101000290100000005000 0300000030000010   
0601OWH3Y       20250101000295100000005000 0300000030000010   
0601OWH3Y       20250101000300100000005000 0300000030000010   
0601OWH3Y       20250101000305100000005000 0300000030000010   
0601OWH3Y       20250101000310100000005000 0300000030000010   
0601OWH3Y       20250101000315100000005000 0300000030000009   
0601OWH3Y       20250101000320100000005000 0300000030000009   
0601OWH3Y       20250101000325100000005000 0300000030000009   
0601OWH3Y       20250101000330100000005000 0300000030000009   
0601OWH3Y       20250101000335100000005000 0300000030000009   
0601OWH3Y       20250101000340100000005000 0300000030000009   
0601OWH3Y       20250101000345100000005000 0300000030000009   
0601OWH3Y       20250101000350100000005000 0300000030000009   
0601OWH3Y       20250101000355100000005000 0300000030000008   
0601OWH3Y       20250101000360100000005000 0300000030000008   
0601OWH3Y       20250101000365100000005000 0300000030000008   
0601OWH3Y       20250101000370100000005000 0300000030000008   
0601OWH3Y       20250101000375100000005000 0300000030000008   
0601OWH3Y       20250101000380100000005000 0300000030000008   
0601OWH3Y       20250101000385100000005000 0300000030000008   
0601OWH3Y       20250101000390100000005000 0300000030000008   
0601OWH3Y       20250101000395100000005000 0300000030000008   
0601OWH3Y       20250101000400100000005000 0300000030000007   
0601OWH3Y       20250101000405100000005000 0300000030000007   
0601OWH3Y       20250101000410100000005000 0300000030000007   
0601OWH3Y       20250101000415100000005000 0300000030000007   
0601OWH3Y       20250101000420100000005000 0300000030000007   
0601OWH3Y       20250101000425100000005000 0300000030000007   
0601OWH3Y       20250101000430100000005000 0300000030000007   
0601OWH3Y       20250101000435100000005000 0300000030000007   
0601OWH3Y       20250101000440100000005000 0300000030000007   
0601OWH3Y       20250101000445100000005000 0300000030000007   
0601OWH3Y       20250101000450100000005000 0300000030000007   
0601OWH3Y       20250101000455100000005000 0300000030000007   
0601OWH3Y       20250101000460100000005000 0300000030000006   
0601OWH3Y       20250101000465100000005000 0300000030000006   
0601OWH3Y       20250101000470100000005000 0300000030000006   
0601OWH3Y       20250101000475100000005000 0300000030000006   
0601OWH3Y       20250101000480100000005000 0300000030000006   
0601OWH3Y       20250101000485100000005000 0300000030000006   
0601OWH3Y       20250101000490100000005000 0300000030000006   
0601OWH3Y       20250101000495100000005000 0300000030000006   
0601OWH3Y       20250101000500100000005000 0300000030000006   
0601OWH3Y       20250101000505100000005000 0300000030000006   
0601OWH3Y       20250101000510100000005000 0300000030000014   
0601OWH3Y       20250101000515100000005000 0300000030000023   
0601OWH3Y       20250101000520100000005000 0300000030000034   
0601OWH3Y       20250101000525100000005000 0300000030000047   
0601OWH3Y       20250101000530100000005000 0300000030000056   
0601OWH3Y       20250101000535100000005000 0300000030000067   
0601OWH3Y       20250101000540100000005000 0300000030000077   
0601OWH3Y       20250101000545100000005000 0300000030000086   
0601OWH3Y       20250101000550100000005000 0300000030000096   
0601OWH3Y       20250101000555100000005000 0300000030000106   
0601OWH3Y       20250101000560100000005000 0300000030000119   
0601OWH3Y       20250101000565100000005000 0300000030000130   
0601OWH3Y       20250101000570100000005000 0300000030000141   
0601OWH3Y       20250101000575100000005000 0300000030000152   
0601OWH3Y       20250101000580100000005000 0300000030000163   
0601OWH3Y       20250101000585100000005000 0300000030000174   
0601OWH3Y       20250101000590100000005000 0300000030000184   
0601OWH3Y       20250101000595100000005000 0300000030000196   
0601OWH3Y       20250101000600100000005000 0300000030000206   
0601OWH3Y       20250101000605100000005000 0300000030000214   
0601OWH3Y       20250101000610100000005000 0300000030000225   
0601OWH3Y       20250101000615100000005000 0300000030000235   
0601OWH3Y       20250101000620100000005000 0300000030000244   
0601OWH3Y       20250101000625100000005000 0300000030000253   
0601OWH3Y       20250101000630100000005000 0300000030000262   
0601OWH3Y       20250101000635100000005000 0300000030000273   
0601OWH3Y       20250101000640100000005000 0300000030000280   
0601OWH3Y       20250101000645100000005000 0300000030000290   
0601OWH3Y       20250101000650100000005000 0300000030000299   
0601OWH3Y       20250101000655100000005000 0300000030000306   
0601OWH3Y       20250101000660100000005000 0300000030000315   
0601OWH3Y       20250101000665100000005000 0300000030000324   
0601OWH3Y       20250101000670100000005000 0300000030000333   
0601OWH3Y       20250101000675100000005000 0300000030000339   
0601OWH3Y       20250101000680100000005000 0300000030000347   
0601OWH3Y       20250101000685100000005000 0300000030000355   
0601OWH3Y       20250101000690100000005000 0300000030000362   
0601OWH3Y       20250101000695100000005000 0300000030000371   
0601OWH3Y       20250101000700100000005000 0300000030000377   
0601OWH3Y       20250101000705100000005000 0300000030000384   
0601OWH3Y       20250101000710100000005000 0300000030000392   
0601OWH3Y       20250101000715100000005000 0300000030000399   
0601OWH3Y       20250101000720100000005000 0300000030000404   
0601OWH3Y       20250101000725100000005000 0300000030000412   
0601OWH3Y       20250101000730100000005000 0300000030000418   
0601OWH3Y       20250101000735100000005000 0300000030000424   
0601OWH3Y       20250101000740100000005000 0300000030000431   
0601OWH3Y       20250101000745100000005000 0300000030000437   
0601OWH3Y       20250101000750100000005000 0300000030000445   
0601OWH3Y       20250101000755100000005000 0300000030000450   
0601OWH3Y       20250101000760100000005000 0300000030000456   
0601OWH3Y       20250101000765100000005000 0300000030000461   
0601OWH3Y       20250101000770100000005000 0300000030000469   
0601OWH3Y       20250101000775100000005000 0300000030000473   
0601OWH3Y       20250101000780100000005000 0300000030000481   
0601OWH3Y       20250101000785100000005000 0300000030000485   
0601OWH3Y       20250101000790100000005000 0300000030000491   
0601OWH3Y       20250101000795100000005000 0300000030000497   
0601OWH3Y       20250101000800100000005000 0300000030000502   
0601OWH3Y       20250101000805100000005000 0300000030000507   
0601OWH3Y       20250101000810100000005000 0300000030000513   
0601OWH3Y       20250101000815100000005000 0300000030000519   
0601OWH3Y       20250101000820100000005000 0300000030000523   
0601OWH3Y       20250101000825100000005000 0300000030000529   
0601OWH3Y       20250101000830100000005000 0300000030000533   
0601OWH3Y       20250101000835100000005000 0300000030000540   
0601OWH3Y       20250101000840100000005000 0300000030000544   
0601OWH3Y       20250101000845100000005000 0300000030000549   
0601OWH3Y       20250101000850100000005000 0300000030000552   
0601OWH3Y       20250101000855100000005000 0300000030000559   
0601OWH3Y       20250101000860100000005000 0300000030000562   
0601OWH3Y       20250101000865100000005000 0300000030000568   
0601OWH3Y       20250101000870100000005000 0300000030000573   
0601OWH3Y       20250101000875100000005000 0300000030000577   
0601OWH3Y       20250101000880100000005000 0300000030000582   
0601OWH3Y       20250101000885100000005000 0300000030000586   
0601OWH3Y       20250101000890100000005000 0300000030000592   
0601OWH3Y       20250101000895100000005000 0300000030000595   
0601OWH3Y       20250101000900100000005000 0300000030000599   
0601OWH3Y       20250101000905100000005000 0300000030000603   
0601OWH3Y       20250101000910100000005000 0300000030000608   
0601OWH3Y       20250101000915100000005000 0300000030000611   
0601OWH3Y       20250101000920100000005000 0300000030000617   
0601OWH3Y       20250101000925100000005000 0300000030000621   
0601OWH3Y       20250101000930100000005000 0300000030000624   
0601OWH3Y       20250101000935100000005000 0300000030000629   
0601OWH3Y       20250101000940100000005000 0300000030000632   
0601OWH3Y       20250101000945100000005000 0300000030000636   
0601OWH3Y       20250101000950100000005000 0300000030000640   
0601OWH3Y       20250101000955100000005000 0300000030000644   
0601OWH3Y       20250101000960100000005000 0300000030000647   
0601OWH3Y       20250101000965100000005000 0300000030000652   
0601OWH3Y       20250101000970100000005000 0300000030000655   
0601OWH3Y       20250101000975100000005000 0300000030000660   
0601OWH3Y       20250101000980100000005000 0300000030000664   
0601OWH3Y       20250101000985100000005000 0300000030000666   
0601OWH3Y       20250101000990100000005000 0300000030000671   
0601OWH3Y       20250101000995100000005000 0300000030000674   
0601OWH3Y       20250101001000100000005000 0300000030000677   
0601OWH3Y       20250101001005100000005000 0300000030000681   
0601OWH3Y       20250101001010100000005000 0300000030000684   
0601OWH3Y       20250101001015100000005000 0300000030000687   
0601OWH3Y       20250101001020100000005000 0300000030000691   
0601OWH3Y       20250101001025100000005000 0300000030000694   
0601OWH3Y       20250101001030100000005000 0300000030000697   
0601OWH3Y       20250101001035100000005000 0300000030000705   
0601OWH3Y       20250101001040100000005000 0300000030000709   
0601OWH3Y       20250101001045100000005000 0300000030000713   
0601OWH3Y       20250101001050100000005000 0300000030000717   
0601OWH3Y       20250101001055100000005000 0300000030000721   
0601OWH3Y       20250101001060100000005000 0300000030000725   
0601OWH3Y       20250101001065100000005000 0300000030000728   
0601OWH3Y       20250101001070100000005000 0300000030000732   
0601OWH3Y       20250101001075100000005000 0300000030000736   
0601OWH3Y       20250101001080100000005000 0300000030000740   
0601OWH3Y       20250101001085100000005000 0300000030000743   
0601OWH3Y       20250101001090100000005000 0300000030000747   
0601OWH3Y       20250101001095100000005000 0300000030000752   
0601OWH3Y       20250101001100100000005000 0300000030000755   
0601OWH3Y       20250101001105100000005000 0300000030000758   
0601OWH3Y       20250101001110100000005000 0300000030000762   
0601OWH3Y       20250101001115100000005000 0300000030000766   
0601OWH3Y       20250101001120100000005000 0300000030000770   
0601OWH3Y       20250101001125100000005000 0300000030000773   
0601OWH3Y       20250101001130100000005000 0300000030000777   
0601OWH3Y       20250101001135100000005000 0300000030000781   
0601OWH3Y       20250101001140100000005000 0300000030000784   
0601OWH3Y       20250101001145100000005000 0300000030000788   
0601OWH3Y       20250101001150100000005000 0300000030000791   
0601OWH3Y       20250101001155100000005000 0300000030000795   
0601OWH3Y       20250101001160100000005000 0300000030000799   
0601OWH3Y       20250101001165100000005000 0300000030000803   
0601OWH3Y       20250101001170100000005000 0300000030000806   
0601OWH3Y       20250101001175100000005000 0300000030000809   
0601OWH3Y       20250101001180100000005000 0300000030000813   
0601OWH3Y       20250101001185100000005000 0300000030000816   
0601OWH3Y       20250101001190100000005000 0300000030000819   
0601OWH3Y       20250101001195100000005000 0300000030000823   
0601OWH3Y       20250101001200100000005000 0300000030000826   
0601OWH3Y       20250101001205100000005000 0300000030000828   
0601OWH3Y       20250101001210100000005000 0300000030000832   
0601OWH3Y       20250101001215100000005000 0300000030000835   
0601OWH3Y       20250101001220100000005000 0300000030000838   
0601OWH3Y       20250101001225100000005000 0300000030000842   
0601OWH3Y       20250101001230100000005000 0300000030000845   
0601OWH3Y       20250101001235100000005000 0300000030000848   
0601OWH3Y       20250101001240100000005000 0300000030000852   
0601OWH3Y       20250101001245100000005000 0300000030000855   
0601OWH3Y       20250101001250100000005000 0300000030000859   
0601OWH3Y       20250101001255100000005000 0300000030000863   
0601OWH3Y       20250101001260100000005000 0300000030000866   
0601OWH3Y       20250101001265100000005000 0300000030000869   
0601OWH3Y       20250101001270100000005000 0300000030000872   
0601OWH3Y       20250101001275100000005000 0300000030000875   
0601OWH3Y       20250101001280100000005000 0300000030000880   
0601OWH3Y       20250101001285100000005000 0300000030000882   
0601OWH3Y       20250101001290100000005000 0300000030000886   
0601OWH3Y       20250101001295100000005000 0300000030000889   
0601OWH3Y       20250101001300100000005000 0300000030000892   
0601OWH3Y       20250101001305100000005000 0300000030000895   
0601OWH3Y       20250101001310100000005000 0300000030000899   
0601OWH3Y       20250101001315100000005000 0300000030000902   
0601OWH3Y       20250101001320100000005000 0300000030000905   
0601OWH3Y       20250101001325100000005000 0300000030000908   
0601OWH3Y       20250101001330100000005000 0300000030000912   
0601OWH3Y       20250101001335100000005000 0300000030000914   
0601OWH3Y       20250101001340100000005000 0300000030000918   
0601OWH3Y       20250101001345100000005000 0300000030000922   
0601OWH3Y       20250101001350100000005000 0300000030000924   
0601OWH3Y       20250101001355100000005000 0300000030000927   
0601OWH3Y       20250101001360100000005000 0300000030000931   
0601OWH3Y       20250101001365100000005000 0300000030000935   
0601OWH3Y       20250101001370100000005000 0300000030000937   
0601OWH3Y       20250101001375100000005000 0300000030000942   
0601OWH3Y       20250101001380100000005000 0300000030000945   
0601OWH3Y       20250101001385100000005000 0300000030000947   
0601OWH3Y       20250101001390100000005000 0300000030000952   
0601OWH3Y       20250101001395100000005000 0300000030000955   
0601OWH3Y       20250101001400100000005000 0300000030000957   
0601OWH3Y       20250101001405100000005000 0300000030000961   
0601OWH3Y       20250101001410100000005000 0300000030000964   
0601OWH3Y       20250101001415100000005000 0300000030000966   
0601OWH3Y       20250101001420100000005000 0300000030000969   
0601OWH3Y       20250101001425100000005000 0300000030000973   
0601OWH3Y       20250101001430100000005000 0300000030000976   
0601OWH3Y       20250101001435100000005000 0300000030000979   
0601OWH3Y       20250101001440100000005000 0300000030000982   
0601OWH3Y       20250101001445100000005000 0300000030000985   
0601OWH3Y       20250101001450100000005000 0300000030000988   
0601OWH3Y       20250101001455100000005000 0300000030000991   
0601OWH3Y       20250101001460100000005000 0300000030000994   
0601OWH3Y       20250101001465100000005000 0300000030000997   
0601OWH3Y       20250101001470100000005000 0300000030001001   
0601OWH3Y       20250101001475100000005000 0300000030001004   
0601OWH3Y       20250101001480100000005000 0300000030001006   
0601OWH3Y       20250101001485100000005000 0300000030001010   
0601OWH3Y       20250101001490100000005000 0300000030001013   
0601OWH3Y       20250101001495100000005000 0300000030001016   
0601OWH3Y       20250101001500100000500000 0300000030001171   
0601OWH3Y       20250101002000100000500000 0300000030001460   
0601OWH3Y       20250101002500100000500000 0300000030001645   
0601OWH3Y       20250101003000100000500000 0300000030001774   
0601OWH3Y       20250101003500100000500000 0300000030001868   
0601OWH3Y       20250101004000100000500000 0300000030001940   
0601OWH3Y       20250101004500100000500000 0300000030001996   
0601OWH3Y       20250101005000100000500000 0300000030002042   
0601OWH3Y       20250101005500100000500000 0300000030002080   
0601OWH3Y       20250101006000100000500000 0300000030002112   
0601OWH3Y       20250101006500100000500000 0300000030002139   
0601OWH3Y       20250101007000100000500000 0300000030002162   
0601OWH3Y       20250101007500100000500000 0300000030002183   
0601OWH3Y       20250101008000100000500000 0300000030002201   
0601OWH3Y       20250101008500100000500000 0300000030002217   
0601OWH3Y       20250101009000100000500000 0300000030002230   
0601OWH3Y       20250101009500100000500000 0300000030002235   
0601OWH4Y       20250101000000100000040000 0400000030000000   
0601OWH4Y       20250101000040100000005000 0400000030000071   
0601OWH4Y       20250101000045100000005000 0400000030000063   
0601OWH4Y       20250101000050100000005000 0400000030000057   
0601OWH4Y       20250101000055100000005000 0400000030000052   
0601OWH4Y       20250101000060100000005000 0400000030000048   
0601OWH4Y       20250101000065100000005000 0400000030000044   
0601OWH4Y       20250101000070100000005000 0400000030000041   
0601OWH4Y       20250101000075100000005000 0400000030000039   
0601OWH4Y       20250101000080100000005000 0400000030000036   
0601OWH4Y       20250101000085100000005000 0400000030000034   
0601OWH4Y       20250101000090100000005000 0400000030000032   
0601OWH4Y       20250101000095100000005000 0400000030000031   
0601OWH4Y       20250101000100100000005000 0400000030000029   
0601OWH4Y       20250101000105100000005000 0400000030000028   
0601OWH4Y       20250101000110100000005000 0400000030000027   
0601OWH4Y       20250101000115100000005000 0400000030000026   
0601OWH4Y       20250101000120100000005000 0400000030000024   
0601OWH4Y       20250101000125100000005000 0400000030000024   
0601OWH4Y       20250101000130100000005000 0400000030000023   
0601OWH4Y       20250101000135100000005000 0400000030000022   
0601OWH4Y       20250101000140100000005000 0400000030000021   
0601OWH4Y       20250101000145100000005000 0400000030000020   
0601OWH4Y       20250101000150100000005000 0400000030000020   
0601OWH4Y       20250101000155100000005000 0400000030000019   
0601OWH4Y       20250101000160100000005000 0400000030000018   
0601OWH4Y       20250101000165100000005000 0400000030000018   
0601OWH4Y       20250101000170100000005000 0400000030000017   
0601OWH4Y       20250101000175100000005000 0400000030000017   
0601OWH4Y       20250101000180100000005000 0400000030000016   
0601OWH4Y       20250101000185100000005000 0400000030000016   
0601OWH4Y       20250101000190100000005000 0400000030000016   
0601OWH4Y       20250101000195100000005000 0400000030000015   
0601OWH4Y       20250101000200100000005000 0400000030000015   
0601OWH4Y       20250101000205100000005000 0400000030000014   
0601OWH4Y       20250101000210100000005000 0400000030000014   
0601OWH4Y       20250101000215100000005000 0400000030000014   
0601OWH4Y       20250101000220100000005000 0400000030000013   
0601OWH4Y       20250101000225100000005000 0400000030000013   
0601OWH4Y       20250101000230100000005000 0400000030000013   
0601OWH4Y       20250101000235100000005000 0400000030000013   
0601OWH4Y       20250101000240100000005000 0400000030000012   
0601OWH4Y       20250101000245100000005000 0400000030000012   
0601OWH4Y       20250101000250100000005000 0400000030000012   
0601OWH4Y       20250101000255100000005000 0400000030000012   
0601OWH4Y       20250101000260100000005000 0400000030000011   
0601OWH4Y       20250101000265100000005000 0400000030000011   
0601OWH4Y       20250101000270100000005000 0400000030000011   
0601OWH4Y       20250101000275100000005000 0400000030000011   
0601OWH4Y       20250101000280100000005000 0400000030000011   
0601OWH4Y       20250101000285100000005000 0400000030000010   
0601OWH4Y       20250101000290100000005000 0400000030000010   
0601OWH4Y       20250101000295100000005000 0400000030000010   
0601OWH4Y       20250101000300100000005000 0400000030000010   
0601OWH4Y       20250101000305100000005000 0400000030000010   
0601OWH4Y       20250101000310100000005000 0400000030000010   
0601OWH4Y       20250101000315100000005000 0400000030000009   
0601OWH4Y       20250101000320100000005000 0400000030000009   
0601OWH4Y       20250101000325100000005000 0400000030000009   
0601OWH4Y       20250101000330100000005000 0400000030000009   
0601OWH4Y       20250101000335100000005000 0400000030000009   
0601OWH4Y       20250101000340100000005000 0400000030000009   
0601OWH4Y       20250101000345100000005000 0400000030000009   
0601OWH4Y       20250101000350100000005000 0400000030000009   
0601OWH4Y       20250101000355100000005000 0400000030000008   
0601OWH4Y       20250101000360100000005000 0400000030000008   
0601OWH4Y       20250101000365100000005000 0400000030000008   
0601OWH4Y       20250101000370100000005000 0400000030000008   
0601OWH4Y       20250101000375100000005000 0400000030000008   
0601OWH4Y       20250101000380100000005000 0400000030000008   
0601OWH4Y       20250101000385100000005000 0400000030000008   
0601OWH4Y       20250101000390100000005000 0400000030000008   
0601OWH4Y       20250101000395100000005000 0400000030000008   
0601OWH4Y       20250101000400100000005000 0400000030000007   
0601OWH4Y       20250101000405100000005000 0400000030000007   
0601OWH4Y       20250101000410100000005000 0400000030000007   
0601OWH4Y       20250101000415100000005000 0400000030000007   
0601OWH4Y       20250101000420100000005000 0400000030000007   
0601OWH4Y       20250101000425100000005000 0400000030000007   
0601OWH4Y       20250101000430100000005000 0400000030000007   
0601OWH4Y       20250101000435100000005000 0400000030000007   
0601OWH4Y       20250101000440100000005000 0400000030000007   
0601OWH4Y       20250101000445100000005000 0400000030000007   
0601OWH4Y       20250101000450100000005000 0400000030000007   
0601OWH4Y       20250101000455100000005000 0400000030000007   
0601OWH4Y       20250101000460100000005000 0400000030000006   
0601OWH4Y       20250101000465100000005000 0400000030000006   
0601OWH4Y       20250101000470100000005000 0400000030000006   
0601OWH4Y       20250101000475100000005000 0400000030000006   
0601OWH4Y       20250101000480100000005000 0400000030000006   
0601OWH4Y       20250101000485100000005000 0400000030000006   
0601OWH4Y       20250101000490100000005000 0400000030000006   
0601OWH4Y       20250101000495100000005000 0400000030000006   
0601OWH4Y       20250101000500100000005000 0400000030000006   
0601OWH4Y       20250101000505100000005000 0400000030000006   
0601OWH4Y       20250101000510100000005000 0400000030000006   
0601OWH4Y       20250101000515100000005000 0400000030000006   
0601OWH4Y       20250101000520100000005000 0400000030000006   
0601OWH4Y       20250101000525100000005000 0400000030000006   
0601OWH4Y       20250101000530100000005000 0400000030000006   
0601OWH4Y       20250101000535100000005000 0400000030000006   
0601OWH4Y       20250101000540100000005000 0400000030000006   
0601OWH4Y       20250101000545100000005000 0400000030000005   
0601OWH4Y       20250101000550100000005000 0400000030000005   
0601OWH4Y       20250101000555100000005000 0400000030000005   
0601OWH4Y       20250101000560100000005000 0400000030000005   
0601OWH4Y       20250101000565100000005000 0400000030000005   
0601OWH4Y       20250101000570100000005000 0400000030000005   
0601OWH4Y       20250101000575100000005000 0400000030000005   
0601OWH4Y       20250101000580100000005000 0400000030000017   
0601OWH4Y       20250101000585100000005000 0400000030000027   
0601OWH4Y       20250101000590100000005000 0400000030000039   
0601OWH4Y       20250101000595100000005000 0400000030000052   
0601OWH4Y       20250101000600100000005000 0400000030000063   
0601OWH4Y       20250101000605100000005000 0400000030000072   
0601OWH4Y       20250101000610100000005000 0400000030000085   
0601OWH4Y       20250101000615100000005000 0400000030000096   
0601OWH4Y       20250101000620100000005000 0400000030000106   
0601OWH4Y       20250101000625100000005000 0400000030000116   
0601OWH4Y       20250101000630100000005000 0400000030000128   
0601OWH4Y       20250101000635100000005000 0400000030000138   
0601OWH4Y       20250101000640100000005000 0400000030000146   
0601OWH4Y       20250101000645100000005000 0400000030000158   
0601OWH4Y       20250101000650100000005000 0400000030000167   
0601OWH4Y       20250101000655100000005000 0400000030000175   
0601OWH4Y       20250101000660100000005000 0400000030000186   
0601OWH4Y       20250101000665100000005000 0400000030000195   
0601OWH4Y       20250101000670100000005000 0400000030000205   
0601OWH4Y       20250101000675100000005000 0400000030000213   
0601OWH4Y       20250101000680100000005000 0400000030000223   
0601OWH4Y       20250101000685100000005000 0400000030000230   
0601OWH4Y       20250101000690100000005000 0400000030000238   
0601OWH4Y       20250101000695100000005000 0400000030000248   
0601OWH4Y       20250101000700100000005000 0400000030000255   
0601OWH4Y       20250101000705100000005000 0400000030000263   
0601OWH4Y       20250101000710100000005000 0400000030000271   
0601OWH4Y       20250101000715100000005000 0400000030000279   
0601OWH4Y       20250101000720100000005000 0400000030000285   
0601OWH4Y       20250101000725100000005000 0400000030000294   
0601OWH4Y       20250101000730100000005000 0400000030000300   
0601OWH4Y       20250101000735100000005000 0400000030000308   
0601OWH4Y       20250101000740100000005000 0400000030000315   
0601OWH4Y       20250101000745100000005000 0400000030000322   
0601OWH4Y       20250101000750100000005000 0400000030000331   
0601OWH4Y       20250101000755100000005000 0400000030000337   
0601OWH4Y       20250101000760100000005000 0400000030000344   
0601OWH4Y       20250101000765100000005000 0400000030000350   
0601OWH4Y       20250101000770100000005000 0400000030000357   
0601OWH4Y       20250101000775100000005000 0400000030000363   
0601OWH4Y       20250101000780100000005000 0400000030000371   
0601OWH4Y       20250101000785100000005000 0400000030000376   
0601OWH4Y       20250101000790100000005000 0400000030000382   
0601OWH4Y       20250101000795100000005000 0400000030000389   
0601OWH4Y       20250101000800100000005000 0400000030000395   
0601OWH4Y       20250101000805100000005000 0400000030000400   
0601OWH4Y       20250101000810100000005000 0400000030000407   
0601OWH4Y       20250101000815100000005000 0400000030000413   
0601OWH4Y       20250101000820100000005000 0400000030000418   
0601OWH4Y       20250101000825100000005000 0400000030000425   
0601OWH4Y       20250101000830100000005000 0400000030000430   
0601OWH4Y       20250101000835100000005000 0400000030000437   
0601OWH4Y       20250101000840100000005000 0400000030000442   
0601OWH4Y       20250101000845100000005000 0400000030000447   
0601OWH4Y       20250101000850100000005000 0400000030000453   
0601OWH4Y       20250101000855100000005000 0400000030000458   
0601OWH4Y       20250101000860100000005000 0400000030000463   
0601OWH4Y       20250101000865100000005000 0400000030000469   
0601OWH4Y       20250101000870100000005000 0400000030000474   
0601OWH4Y       20250101000875100000005000 0400000030000479   
0601OWH4Y       20250101000880100000005000 0400000030000485   
0601OWH4Y       20250101000885100000005000 0400000030000489   
0601OWH4Y       20250101000890100000005000 0400000030000495   
0601OWH4Y       20250101000895100000005000 0400000030000499   
0601OWH4Y       20250101000900100000005000 0400000030000504   
0601OWH4Y       20250101000905100000005000 0400000030000509   
0601OWH4Y       20250101000910100000005000 0400000030000514   
0601OWH4Y       20250101000915100000005000 0400000030000518   
0601OWH4Y       20250101000920100000005000 0400000030000524   
0601OWH4Y       20250101000925100000005000 0400000030000528   
0601OWH4Y       20250101000930100000005000 0400000030000532   
