00OW               20251205                                                                                   
0601OWH5N       20260101000305100000005000 0500000030000010   
0601OWH5N       20260101000310100000005000 0500000030000010   
0601OWH5N       20260101000315100000005000 0500000030000009   
0601OWH5N       20260101000320100000005000 0500000030000009   
0601OWH5N       20260101000325100000005000 0500000030000009   
0601OWH5N       20260101000330100000005000 0500000030000009   
0601OWH5N       20260101000335100000005000 0500000030000009   
0601OWH5N       20260101000340100000005000 0500000030000009   
0601OWH5N       20260101000345100000005000 0500000030000009   
0601OWH5N       20260101000350100000005000 0500000030000009   
0601OWH5N       20260101000355100000005000 0500000030000008   
0601OWH5N       20260101000360100000005000 0500000030000008   
0601OWH5N       20260101000365100000005000 0500000030000008   
0601OWH5N       20260101000370100000005000 0500000030000008   
0601OWH5N       20260101000375100000005000 0500000030000008   
0601OWH5N       20260101000380100000005000 0500000030000008   
0601OWH5N       20260101000385100000005000 0500000030000008   
0601OWH5N       20260101000390100000005000 0500000030000008   
0601OWH5N       20260101000395100000005000 0500000030000008   
0601OWH5N       20260101000400100000005000 0500000030000007   
0601OWH5N       20260101000405100000005000 0500000030000007   
0601OWH5N       20260101000410100000005000 0500000030000007   
0601OWH5N       20260101000415100000005000 0500000030000007   
0601OWH5N       20260101000420100000005000 0500000030000007   
0601OWH5N       20260101000425100000005000 0500000030000007   
0601OWH5N       20260101000430100000005000 0500000030000007   
0601OWH5N       20260101000435100000005000 0500000030000007   
0601OWH5N       20260101000440100000005000 0500000030000007   
0601OWH5N       20260101000445100000005000 0500000030000007   
0601OWH5N       20260101000450100000005000 0500000030000007   
0601OWH5N       20260101000455100000005000 0500000030000007   
0601OWH5N       20260101000460100000005000 0500000030000006   
0601OWH5N       20260101000465100000005000 0500000030000006   
0601OWH5N       20260101000470100000005000 0500000030000006   
0601OWH5N       20260101000475100000005000 0500000030000006   
0601OWH5N       20260101000480100000005000 0500000030000006   
0601OWH5N       20260101000485100000005000 0500000030000006   
0601OWH5N       20260101000490100000005000 0500000030000006   
0601OWH5N       20260101000495100000005000 0500000030000006   
0601OWH5N       20260101000500100000005000 0500000030000006   
0601OWH5N       20260101000505100000005000 0500000030000006   
0601OWH5N       20260101000510100000005000 0500000030000006   
0601OWH5N       20260101000515100000005000 0500000030000006   
0601OWH5N       20260101000520100000005000 0500000030000006   
0601OWH5N       20260101000525100000005000 0500000030000006   
0601OWH5N       20260101000530100000005000 0500000030000006   
0601OWH5N       20260101000535100000005000 0500000030000006   
0601OWH5N       20260101000540100000005000 0500000030000006   
0601OWH5N       20260101000545100000005000 0500000030000005   
0601OWH5N       20260101000550100000005000 0500000030000005   
0601OWH5N       20260101000555100000005000 0500000030000005   
0601OWH5N       20260101000560100000005000 0500000030000005   
0601OWH5N       20260101000565100000005000 0500000030000005   
0601OWH5N       20260101000570100000005000 0500000030000005   
0601OWH5N       20260101000575100000005000 0500000030000005   
0601OWH5N       20260101000580100000005000 0500000030000005   
0601OWH5N       20260101000585100000005000 0500000030000005   
0601OWH5N       20260101000590100000005000 0500000030000005   
0601OWH5N       20260101000595100000005000 0500000030000005   
0601OWH5N       20260101000600100000005000 0500000030000005   
0601OWH5N       20260101000605100000005000 0500000030000005   
0601OWH5N       20260101000610100000005000 0500000030000005   
0601OWH5N       20260101000615100000005000 0500000030000005   
0601OWH5N       20260101000620100000005000 0500000030000005   
0601OWH5N       20260101000625100000005000 0500000030000005   
0601OWH5N       20260101000630100000005000 0500000030000005   
0601OWH5N       20260101000635100000005000 0500000030000005   
0601OWH5N       20260101000640100000005000 0500000030000005   
0601OWH5N       20260101000645100000005000 0500000030000015   
0601OWH5N       20260101000650100000005000 0500000030000025   
0601OWH5N       20260101000655100000005000 0500000030000035   
0601OWH5N       20260101000660100000005000 0500000030000045   
0601OWH5N       20260101000665100000005000 0500000030000054   
0601OWH5N       20260101000670100000005000 0500000030000064   
0601OWH5N       20260101000675100000005000 0500000030000074   
0601OWH5N       20260101000680100000005000 0500000030000082   
0601OWH5N       20260101000685100000005000 0500000030000092   
0601OWH5N       20260101000690100000005000 0500000030000101   
0601OWH5N       20260101000695100000005000 0500000030000109   
0601OWH5N       20260101000700100000005000 0500000030000118   
0601OWH5N       20260101000705100000005000 0500000030000126   
0601OWH5N       20260101000710100000005000 0500000030000135   
0601OWH5N       20260101000715100000005000 0500000030000142   
0601OWH5N       20260101000720100000005000 0500000030000151   
0601OWH5N       20260101000725100000005000 0500000030000158   
0601OWH5N       20260101000730100000005000 0500000030000167   
0601OWH5N       20260101000735100000005000 0500000030000172   
0601OWH5N       20260101000740100000005000 0500000030000180   
0601OWH5N       20260101000745100000005000 0500000030000187   
0601OWH5N       20260101000750100000005000 0500000030000195   
0601OWH5N       20260101000755100000005000 0500000030000202   
0601OWH5N       20260101000760100000005000 0500000030000210   
0601OWH5N       20260101000765100000005000 0500000030000216   
0601OWH5N       20260101000770100000005000 0500000030000224   
0601OWH5N       20260101000775100000005000 0500000030000230   
0601OWH5N       20260101000780100000005000 0500000030000238   
0601OWH5N       20260101000785100000005000 0500000030000244   
0601OWH5N       20260101000790100000005000 0500000030000251   
0601OWH5N       20260101000795100000005000 0500000030000257   
0601OWH5N       20260101000800100000005000 0500000030000264   
0601OWH5N       20260101000805100000005000 0500000030000269   
0601OWH5N       20260101000810100000005000 0500000030000276   
0601OWH5N       20260101000815100000005000 0500000030000281   
0601OWH5N       20260101000820100000005000 0500000030000288   
0601OWH5N       20260101000825100000005000 0500000030000294   
0601OWH5N       20260101000830100000005000 0500000030000300   
0601OWH5N       20260101000835100000005000 0500000030000306   
0601OWH5N       20260101000840100000005000 0500000030000312   
0601OWH5N       20260101000845100000005000 0500000030000317   
0601OWH5N       20260101000850100000005000 0500000030000324   
0601OWH5N       20260101000855100000005000 0500000030000329   
0601OWH5N       20260101000860100000005000 0500000030000335   
0601OWH5N       20260101000865100000005000 0500000030000340   
0601OWH5N       20260101000870100000005000 0500000030000346   
0601OWH5N       20260101000875100000005000 0500000030000351   
0601OWH5N       20260101000880100000005000 0500000030000357   
0601OWH5N       20260101000885100000005000 0500000030000363   
0601OWH5N       20260101000890100000005000 0500000030000366   
0601OWH5N       20260101000895100000005000 0500000030000372   
0601OWH5N       20260101000900100000005000 0500000030000377   
0601OWH5N       20260101000905100000005000 0500000030000382   
0601OWH5N       20260101000910100000005000 0500000030000387   
0601OWH5N       20260101000915100000005000 0500000030000392   
0601OWH5N       20260101000920100000005000 0500000030000397   
0601OWH5N       20260101000925100000005000 0500000030000402   
0601OWH5N       20260101000930100000005000 0500000030000406   
0601OWH5N       20260101000935100000005000 0500000030000412   
0601OWH5N       20260101000940100000005000 0500000030000416   
0601OWH5N       20260101000945100000005000 0500000030000421   
0601OWH5N       20260101000950100000005000 0500000030000425   
0601OWH5N       20260101000955100000005000 0500000030000430   
0601OWH5N       20260101000960100000005000 0500000030000434   
0601OWH5N       20260101000965100000005000 0500000030000439   
0601OWH5N       20260101000970100000005000 0500000030000442   
0601OWH5N       20260101000975100000005000 0500000030000447   
0601OWH5N       20260101000980100000005000 0500000030000451   
0601OWH5N       20260101000985100000005000 0500000030000456   
0601OWH5N       20260101000990100000005000 0500000030000459   
0601OWH5N       20260101000995100000005000 0500000030000464   
0601OWH5N       20260101001000100000005000 0500000030000468   
0601OWH5N       20260101001005100000005000 0500000030000472   
0601OWH5N       20260101001010100000005000 0500000030000476   
0601OWH5N       20260101001015100000005000 0500000030000481   
0601OWH5N       20260101001020100000005000 0500000030000484   
0601OWH5N       20260101001025100000005000 0500000030000489   
0601OWH5N       20260101001030100000005000 0500000030000492   
0601OWH5N       20260101001035100000005000 0500000030000496   
0601OWH5N       20260101001040100000005000 0500000030000500   
0601OWH5N       20260101001045100000005000 0500000030000504   
0601OWH5N       20260101001050100000005000 0500000030000506   
0601OWH5N       20260101001055100000005000 0500000030000511   
0601OWH5N       20260101001060100000005000 0500000030000514   
0601OWH5N       20260101001065100000005000 0500000030000517   
0601OWH5N       20260101001070100000005000 0500000030000520   
0601OWH5N       20260101001075100000005000 0500000030000523   
0601OWH5N       20260101001080100000005000 0500000030000527   
0601OWH5N       20260101001085100000005000 0500000030000529   
0601OWH5N       20260101001090100000005000 0500000030000532   
0601OWH5N       20260101001095100000005000 0500000030000535   
0601OWH5N       20260101001100100000005000 0500000030000538   
0601OWH5N       20260101001105100000005000 0500000030000541   
0601OWH5N       20260101001110100000005000 0500000030000544   
0601OWH5N       20260101001115100000005000 0500000030000547   
0601OWH5N       20260101001120100000005000 0500000030000549   
0601OWH5N       20260101001125100000005000 0500000030000552   
0601OWH5N       20260101001130100000005000 0500000030000555   
0601OWH5N       20260101001135100000005000 0500000030000557   
0601OWH5N       20260101001140100000005000 0500000030000560   
0601OWH5N       20260101001145100000005000 0500000030000563   
0601OWH5N       20260101001150100000005000 0500000030000566   
0601OWH5N       20260101001155100000005000 0500000030000568   
0601OWH5N       20260101001160100000005000 0500000030000570   
0601OWH5N       20260101001165100000005000 0500000030000573   
0601OWH5N       20260101001170100000005000 0500000030000576   
0601OWH5N       20260101001175100000005000 0500000030000578   
0601OWH5N       20260101001180100000005000 0500000030000581   
0601OWH5N       20260101001185100000005000 0500000030000583   
0601OWH5N       20260101001190100000005000 0500000030000585   
0601OWH5N       20260101001195100000005000 0500000030000588   
0601OWH5N       20260101001200100000005000 0500000030000590   
0601OWH5N       20260101001205100000005000 0500000030000593   
0601OWH5N       20260101001210100000005000 0500000030000595   
0601OWH5N       20260101001215100000005000 0500000030000598   
0601OWH5N       20260101001220100000005000 0500000030000600   
0601OWH5N       20260101001225100000005000 0500000030000602   
0601OWH5N       20260101001230100000005000 0500000030000604   
0601OWH5N       20260101001235100000005000 0500000030000607   
0601OWH5N       20260101001240100000005000 0500000030000609   
0601OWH5N       20260101001245100000005000 0500000030000612   
0601OWH5N       20260101001250100000005000 0500000030000614   
0601OWH5N       20260101001255100000005000 0500000030000617   
0601OWH5N       20260101001260100000005000 0500000030000619   
0601OWH5N       20260101001265100000005000 0500000030000621   
0601OWH5N       20260101001270100000005000 0500000030000623   
0601OWH5N       20260101001275100000005000 0500000030000625   
0601OWH5N       20260101001280100000005000 0500000030000628   
0601OWH5N       20260101001285100000005000 0500000030000630   
0601OWH5N       20260101001290100000005000 0500000030000632   
0601OWH5N       20260101001295100000005000 0500000030000635   
0601OWH5N       20260101001300100000005000 0500000030000636   
0601OWH5N       20260101001305100000005000 0500000030000639   
0601OWH5N       20260101001310100000005000 0500000030000641   
0601OWH5N       20260101001315100000005000 0500000030000643   
0601OWH5N       20260101001320100000005000 0500000030000647   
0601OWH5N       20260101001325100000005000 0500000030000650   
0601OWH5N       20260101001330100000005000 0500000030000654   
0601OWH5N       20260101001335100000005000 0500000030000657   
0601OWH5N       20260101001340100000005000 0500000030000661   
0601OWH5N       20260101001345100000005000 0500000030000665   
0601OWH5N       20260101001350100000005000 0500000030000668   
0601OWH5N       20260101001355100000005000 0500000030000671   
0601OWH5N       20260101001360100000005000 0500000030000674   
0601OWH5N       20260101001365100000005000 0500000030000678   
0601OWH5N       20260101001370100000005000 0500000030000681   
0601OWH5N       20260101001375100000005000 0500000030000685   
0601OWH5N       20260101001380100000005000 0500000030000689   
0601OWH5N       20260101001385100000005000 0500000030000692   
0601OWH5N       20260101001390100000005000 0500000030000695   
0601OWH5N       20260101001395100000005000 0500000030000698   
0601OWH5N       20260101001400100000005000 0500000030000703   
0601OWH5N       20260101001405100000005000 0500000030000706   
0601OWH5N       20260101001410100000005000 0500000030000709   
0601OWH5N       20260101001415100000005000 0500000030000713   
0601OWH5N       20260101001420100000005000 0500000030000716   
0601OWH5N       20260101001425100000005000 0500000030000719   
0601OWH5N       20260101001430100000005000 0500000030000723   
0601OWH5N       20260101001435100000005000 0500000030000726   
0601OWH5N       20260101001440100000005000 0500000030000729   
0601OWH5N       20260101001445100000005000 0500000030000732   
0601OWH5N       20260101001450100000005000 0500000030000737   
0601OWH5N       20260101001455100000005000 0500000030000740   
0601OWH5N       20260101001460100000005000 0500000030000743   
0601OWH5N       20260101001465100000005000 0500000030000746   
0601OWH5N       20260101001470100000005000 0500000030000749   
0601OWH5N       20260101001475100000005000 0500000030000752   
0601OWH5N       20260101001480100000005000 0500000030000755   
0601OWH5N       20260101001485100000005000 0500000030000758   
0601OWH5N       20260101001490100000005000 0500000030000761   
0601OWH5N       20260101001495100000005000 0500000030000764   
0601OWH5N       20260101001500100000500000 0500000030000918   
0601OWH5N       20260101002000100000500000 0500000030001222   
0601OWH5N       20260101002500100000500000 0500000030001433   
0601OWH5N       20260101003000100000500000 0500000030001579   
0601OWH5N       20260101003500100000500000 0500000030001687   
0601OWH5N       20260101004000100000500000 0500000030001769   
0601OWH5N       20260101004500100000500000 0500000030001834   
0601OWH5N       20260101005000100000500000 0500000030001886   
0601OWH5N       20260101005500100000500000 0500000030001930   
0601OWH5N       20260101006000100000500000 0500000030001966   
0601OWH5N       20260101006500100000500000 0500000030001997   
0601OWH5N       20260101007000100000500000 0500000030002024   
0601OWH5N       20260101007500100000500000 0500000030002047   
0601OWH5N       20260101008000100000500000 0500000030002068   
0601OWH5N       20260101008500100000500000 0500000030002086   
0601OWH5N       20260101009000100000500000 0500000030002102   
0601OWH5N       20260101009500100000500000 0500000030002111   
0601OWH6N       20260101000000100000040000 0600000030000000   
0601OWH6N       20260101000040100000005000 0600000030000071   
0601OWH6N       20260101000045100000005000 0600000030000063   
0601OWH6N       20260101000050100000005000 0600000030000057   
0601OWH6N       20260101000055100000005000 0600000030000052   
0601OWH6N       20260101000060100000005000 0600000030000048   
0601OWH6N       20260101000065100000005000 0600000030000044   
0601OWH6N       20260101000070100000005000 0600000030000041   
0601OWH6N       20260101000075100000005000 0600000030000039   
0601OWH6N       20260101000080100000005000 0600000030000036   
0601OWH6N       20260101000085100000005000 0600000030000034   
0601OWH6N       20260101000090100000005000 0600000030000032   
0601OWH6N       20260101000095100000005000 0600000030000031   
0601OWH6N       20260101000100100000005000 0600000030000029   
0601OWH6N       20260101000105100000005000 0600000030000028   
0601OWH6N       20260101000110100000005000 0600000030000027   
0601OWH6N       20260101000115100000005000 0600000030000026   
0601OWH6N       20260101000120100000005000 0600000030000024   
0601OWH6N       20260101000125100000005000 0600000030000024   
0601OWH6N       20260101000130100000005000 0600000030000023   
0601OWH6N       20260101000135100000005000 0600000030000022   
0601OWH6N       20260101000140100000005000 0600000030000021   
0601OWH6N       20260101000145100000005000 0600000030000020   
0601OWH6N       20260101000150100000005000 0600000030000020   
0601OWH6N       20260101000155100000005000 0600000030000019   
0601OWH6N       20260101000160100000005000 0600000030000018   
0601OWH6N       20260101000165100000005000 0600000030000018   
0601OWH6N       20260101000170100000005000 0600000030000017   
0601OWH6N       20260101000175100000005000 0600000030000017   
0601OWH6N       20260101000180100000005000 0600000030000016   
0601OWH6N       20260101000185100000005000 0600000030000016   
0601OWH6N       20260101000190100000005000 0600000030000016   
0601OWH6N       20260101000195100000005000 0600000030000015   
0601OWH6N       20260101000200100000005000 0600000030000015   
0601OWH6N       20260101000205100000005000 0600000030000014   
0601OWH6N       20260101000210100000005000 0600000030000014   
0601OWH6N       20260101000215100000005000 0600000030000014   
0601OWH6N       20260101000220100000005000 0600000030000013   
0601OWH6N       20260101000225100000005000 0600000030000013   
0601OWH6N       20260101000230100000005000 0600000030000013   
0601OWH6N       20260101000235100000005000 0600000030000013   
0601OWH6N       20260101000240100000005000 0600000030000012   
0601OWH6N       20260101000245100000005000 0600000030000012   
0601OWH6N       20260101000250100000005000 0600000030000012   
0601OWH6N       20260101000255100000005000 0600000030000012   
0601OWH6N       20260101000260100000005000 0600000030000011   
0601OWH6N       20260101000265100000005000 0600000030000011   
0601OWH6N       20260101000270100000005000 0600000030000011   
0601OWH6N       20260101000275100000005000 0600000030000011   
0601OWH6N       20260101000280100000005000 0600000030000011   
0601OWH6N       20260101000285100000005000 0600000030000010   
0601OWH6N       20260101000290100000005000 0600000030000010   
0601OWH6N       20260101000295100000005000 0600000030000010   
0601OWH6N       20260101000300100000005000 0600000030000010   
0601OWH6N       20260101000305100000005000 0600000030000010   
0601OWH6N       20260101000310100000005000 0600000030000010   
0601OWH6N       20260101000315100000005000 0600000030000009   
0601OWH6N       20260101000320100000005000 0600000030000009   
0601OWH6N       20260101000325100000005000 0600000030000009   
0601OWH6N       20260101000330100000005000 0600000030000009   
0601OWH6N       20260101000335100000005000 0600000030000009   
0601OWH6N       20260101000340100000005000 0600000030000009   
0601OWH6N       20260101000345100000005000 0600000030000009   
0601OWH6N       20260101000350100000005000 0600000030000009   
0601OWH6N       20260101000355100000005000 0600000030000008   
0601OWH6N       20260101000360100000005000 0600000030000008   
0601OWH6N       20260101000365100000005000 0600000030000008   
0601OWH6N       20260101000370100000005000 0600000030000008   
0601OWH6N       20260101000375100000005000 0600000030000008   
0601OWH6N       20260101000380100000005000 0600000030000008   
0601OWH6N       20260101000385100000005000 0600000030000008   
0601OWH6N       20260101000390100000005000 0600000030000008   
0601OWH6N       20260101000395100000005000 0600000030000008   
0601OWH6N       20260101000400100000005000 0600000030000007   
0601OWH6N       20260101000405100000005000 0600000030000007   
0601OWH6N       20260101000410100000005000 0600000030000007   
0601OWH6N       20260101000415100000005000 0600000030000007   
0601OWH6N       20260101000420100000005000 0600000030000007   
0601OWH6N       20260101000425100000005000 0600000030000007   
0601OWH6N       20260101000430100000005000 0600000030000007   
0601OWH6N       20260101000435100000005000 0600000030000007   
0601OWH6N       20260101000440100000005000 0600000030000007   
0601OWH6N       20260101000445100000005000 0600000030000007   
0601OWH6N       20260101000450100000005000 0600000030000007   
0601OWH6N       20260101000455100000005000 0600000030000007   
0601OWH6N       20260101000460100000005000 0600000030000006   
0601OWH6N       20260101000465100000005000 0600000030000006   
0601OWH6N       20260101000470100000005000 0600000030000006   
0601OWH6N       20260101000475100000005000 0600000030000006   
0601OWH6N       20260101000480100000005000 0600000030000006   
0601OWH6N       20260101000485100000005000 0600000030000006   
0601OWH6N       20260101000490100000005000 0600000030000006   
0601OWH6N       20260101000495100000005000 0600000030000006   
0601OWH6N       20260101000500100000005000 0600000030000006   
0601OWH6N       20260101000505100000005000 0600000030000006   
0601OWH6N       20260101000510100000005000 0600000030000006   
0601OWH6N       20260101000515100000005000 0600000030000006   
0601OWH6N       20260101000520100000005000 0600000030000006   
0601OWH6N       20260101000525100000005000 0600000030000006   
0601OWH6N       20260101000530100000005000 0600000030000006   
0601OWH6N       20260101000535100000005000 0600000030000006   
0601OWH6N       20260101000540100000005000 0600000030000006   
0601OWH6N       20260101000545100000005000 0600000030000005   
0601OWH6N       20260101000550100000005000 0600000030000005   
0601OWH6N       20260101000555100000005000 0600000030000005   
0601OWH6N       20260101000560100000005000 0600000030000005   
0601OWH6N       20260101000565100000005000 0600000030000005   
0601OWH6N       20260101000570100000005000 0600000030000005   
0601OWH6N       20260101000575100000005000 0600000030000005   
0601OWH6N       20260101000580100000005000 0600000030000005   
0601OWH6N       20260101000585100000005000 0600000030000005   
0601OWH6N       20260101000590100000005000 0600000030000005   
0601OWH6N       20260101000595100000005000 0600000030000005   
0601OWH6N       20260101000600100000005000 0600000030000005   
0601OWH6N       20260101000605100000005000 0600000030000005   
0601OWH6N       20260101000610100000005000 0600000030000005   
0601OWH6N       20260101000615100000005000 0600000030000005   
0601OWH6N       20260101000620100000005000 0600000030000005   
0601OWH6N       20260101000625100000005000 0600000030000005   
0601OWH6N       20260101000630100000005000 0600000030000005   
0601OWH6N       20260101000635100000005000 0600000030000005   
0601OWH6N       20260101000640100000005000 0600000030000005   
0601OWH6N       20260101000645100000005000 0600000030000005   
0601OWH6N       20260101000650100000005000 0600000030000005   
0601OWH6N       20260101000655100000005000 0600000030000005   
0601OWH6N       20260101000660100000005000 0600000030000005   
0601OWH6N       20260101000665100000005000 0600000030000004   
0601OWH6N       20260101000670100000005000 0600000030000004   
0601OWH6N       20260101000675100000005000 0600000030000004   
0601OWH6N       20260101000680100000005000 0600000030000004   
0601OWH6N       20260101000685100000005000 0600000030000004   
0601OWH6N       20260101000690100000005000 0600000030000004   
0601OWH6N       20260101000695100000005000 0600000030000004   
0601OWH6N       20260101000700100000005000 0600000030000004   
0601OWH6N       20260101000705100000005000 0600000030000011   
0601OWH6N       20260101000710100000005000 0600000030000021   
0601OWH6N       20260101000715100000005000 0600000030000029   
0601OWH6N       20260101000720100000005000 0600000030000039   
0601OWH6N       20260101000725100000005000 0600000030000047   
0601OWH6N       20260101000730100000005000 0600000030000056   
0601OWH6N       20260101000735100000005000 0600000030000064   
0601OWH6N       20260101000740100000005000 0600000030000073   
0601OWH6N       20260101000745100000005000 0600000030000080   
0601OWH6N       20260101000750100000005000 0600000030000089   
0601OWH6N       20260101000755100000005000 0600000030000095   
0601OWH6N       20260101000760100000005000 0600000030000104   
0601OWH6N       20260101000765100000005000 0600000030000111   
0601OWH6N       20260101000770100000005000 0600000030000119   
0601OWH6N       20260101000775100000005000 0600000030000126   
0601OWH6N       20260101000780100000005000 0600000030000134   
0601OWH6N       20260101000785100000005000 0600000030000141   
0601OWH6N       20260101000790100000005000 0600000030000149   
0601OWH6N       20260101000795100000005000 0600000030000155   
0601OWH6N       20260101000800100000005000 0600000030000163   
0601OWH6N       20260101000805100000005000 0600000030000170   
0601OWH6N       20260101000810100000005000 0600000030000177   
0601OWH6N       20260101000815100000005000 0600000030000183   
0601OWH6N       20260101000820100000005000 0600000030000191   
0601OWH6N       20260101000825100000005000 0600000030000196   
0601OWH6N       20260101000830100000005000 0600000030000204   
0601OWH6N       20260101000835100000005000 0600000030000209   
0601OWH6N       20260101000840100000005000 0600000030000216   
0601OWH6N       20260101000845100000005000 0600000030000222   
0601OWH6N       20260101000850100000005000 0600000030000229   
0601OWH6N       20260101000855100000005000 0600000030000234   
0601OWH6N       20260101000860100000005000 0600000030000241   
0601OWH6N       20260101000865100000005000 0600000030000247   
0601OWH6N       20260101000870100000005000 0600000030000253   
0601OWH6N       20260101000875100000005000 0600000030000259   
0601OWH6N       20260101000880100000005000 0600000030000265   
0601OWH6N       20260101000885100000005000 0600000030000272   
0601OWH6N       20260101000890100000005000 0600000030000277   
0601OWH6N       20260101000895100000005000 0600000030000283   
0601OWH6N       20260101000900100000005000 0600000030000288   
0601OWH6N       20260101000905100000005000 0600000030000294   
0601OWH6N       20260101000910100000005000 0600000030000298   
0601OWH6N       20260101000915100000005000 0600000030000304   
0601OWH6N       20260101000920100000005000 0600000030000309   
0601OWH6N       20260101000925100000005000 0600000030000315   
0601OWH6N       20260101000930100000005000 0600000030000320   
0601OWH6N       20260101000935100000005000 0600000030000325   
0601OWH6N       20260101000940100000005000 0600000030000330   
0601OWH6N       20260101000945100000005000 0600000030000336   
0601OWH6N       20260101000950100000005000 0600000030000340   
0601OWH6N       20260101000955100000005000 0600000030000346   
0601OWH6N       20260101000960100000005000 0600000030000350   
0601OWH6N       20260101000965100000005000 0600000030000356   
0601OWH6N       20260101000970100000005000 0600000030000360   
0601OWH6N       20260101000975100000005000 0600000030000365   
0601OWH6N       20260101000980100000005000 0600000030000369   
0601OWH6N       20260101000985100000005000 0600000030000375   
0601OWH6N       20260101000990100000005000 0600000030000378   
0601OWH6N       20260101000995100000005000 0600000030000383   
0601OWH6N       20260101001000100000005000 0600000030000387   
0601OWH6N       20260101001005100000005000 0600000030000392   
0601OWH6N       20260101001010100000005000 0600000030000396   
0601OWH6N       20260101001015100000005000 0600000030000401   
0601OWH6N       20260101001020100000005000 0600000030000405   
0601OWH6N       20260101001025100000005000 0600000030000410   
0601OWH6N       20260101001030100000005000 0600000030000414   
0601OWH6N       20260101001035100000005000 0600000030000418   
0601OWH6N       20260101001040100000005000 0600000030000422   
0601OWH6N       20260101001045100000005000 0600000030000427   
0601OWH6N       20260101001050100000005000 0600000030000430   
0601OWH6N       20260101001055100000005000 0600000030000435   
0601OWH6N       20260101001060100000005000 0600000030000439   
0601OWH6N       20260101001065100000005000 0600000030000441   
0601OWH6N       20260101001070100000005000 0600000030000445   
0601OWH6N       20260101001075100000005000 0600000030000448   
0601OWH6N       20260101001080100000005000 0600000030000452   
0601OWH6N       20260101001085100000005000 0600000030000455   
0601OWH6N       20260101001090100000005000 0600000030000459   
0601OWH6N       20260101001095100000005000 0600000030000461   
0601OWH6N       20260101001100100000005000 0600000030000464   
0601OWH6N       20260101001105100000005000 0600000030000468   
0601OWH6N       20260101001110100000005000 0600000030000471   
0601OWH6N       20260101001115100000005000 0600000030000474   
0601OWH6N       20260101001120100000005000 0600000030000478   
0601OWH6N       20260101001125100000005000 0600000030000481   
0601OWH6N       20260101001130100000005000 0600000030000483   
0601OWH6N       20260101001135100000005000 0600000030000486   
0601OWH6N       20260101001140100000005000 0600000030000489   
0601OWH6N       20260101001145100000005000 0600000030000492   
0601OWH6N       20260101001150100000005000 0600000030000495   
0601OWH6N       20260101001155100000005000 0600000030000498   
0601OWH6N       20260101001160100000005000 0600000030000502   
0601OWH6N       20260101001165100000005000 0600000030000504   
0601OWH6N       20260101001170100000005000 0600000030000507   
0601OWH6N       20260101001175100000005000 0600000030000510   
0601OWH6N       20260101001180100000005000 0600000030000512   
0601OWH6N       20260101001185100000005000 0600000030000515   
0601OWH6N       20260101001190100000005000 0600000030000518   
0601OWH6N       20260101001195100000005000 0600000030000520   
0601OWH6N       20260101001200100000005000 0600000030000523   
0601OWH6N       20260101001205100000005000 0600000030000526   
0601OWH6N       20260101001210100000005000 0600000030000529   
0601OWH6N       20260101001215100000005000 0600000030000531   
0601OWH6N       20260101001220100000005000 0600000030000534   
0601OWH6N       20260101001225100000005000 0600000030000537   
0601OWH6N       20260101001230100000005000 0600000030000539   
0601OWH6N       20260101001235100000005000 0600000030000541   
0601OWH6N       20260101001240100000005000 0600000030000544   
0601OWH6N       20260101001245100000005000 0600000030000547   
0601OWH6N       20260101001250100000005000 0600000030000549   
0601OWH6N       20260101001255100000005000 0600000030000553   
0601OWH6N       20260101001260100000005000 0600000030000555   
0601OWH6N       20260101001265100000005000 0600000030000558   
0601OWH6N       20260101001270100000005000 0600000030000560   
0601OWH6N       20260101001275100000005000 0600000030000562   
0601OWH6N       20260101001280100000005000 0600000030000565   
0601OWH6N       20260101001285100000005000 0600000030000567   
0601OWH6N       20260101001290100000005000 0600000030000569   
0601OWH6N       20260101001295100000005000 0600000030000573   
0601OWH6N       20260101001300100000005000 0600000030000575   
0601OWH6N       20260101001305100000005000 0600000030000577   
0601OWH6N       20260101001310100000005000 0600000030000579   
0601OWH6N       20260101001315100000005000 0600000030000581   
0601OWH6N       20260101001320100000005000 0600000030000584   
0601OWH6N       20260101001325100000005000 0600000030000586   
0601OWH6N       20260101001330100000005000 0600000030000589   
0601OWH6N       20260101001335100000005000 0600000030000591   
0601OWH6N       20260101001340100000005000 0600000030000594   
0601OWH6N       20260101001345100000005000 0600000030000597   
0601OWH6N       20260101001350100000005000 0600000030000598   
0601OWH6N       20260101001355100000005000 0600000030000600   
0601OWH6N       20260101001360100000005000 0600000030000603   
0601OWH6N       20260101001365100000005000 0600000030000605   
0601OWH6N       20260101001370100000005000 0600000030000608   
0601OWH6N       20260101001375100000005000 0600000030000610   
0601OWH6N       20260101001380100000005000 0600000030000613   
0601OWH6N       20260101001385100000005000 0600000030000615   
0601OWH6N       20260101001390100000005000 0600000030000617   
0601OWH6N       20260101001395100000005000 0600000030000618   
0601OWH6N       20260101001400100000005000 0600000030000622   
0601OWH6N       20260101001405100000005000 0600000030000623   
0601OWH6N       20260101001410100000005000 0600000030000625   
0601OWH6N       20260101001415100000005000 0600000030000628   
0601OWH6N       20260101001420100000005000 0600000030000630   
0601OWH6N       20260101001425100000005000 0600000030000632   
0601OWH6N       20260101001430100000005000 0600000030000635   
0601OWH6N       20260101001435100000005000 0600000030000637   
